id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6626U89u7UqW0B5HKQZx4m,0.516,0.809,-4.629,0.0501,0.406,0.0,0.132,0.643,114.857
2ILLhyC7l1GU2nRH4BPKsq,0.543,0.0764,-24.502,0.0355,0.898,0.973,0.121,0.0392,120.054
3Qv6UJdSjxX8PaRRA1TvKk,0.232,0.945,-2.691,0.105,0.00421,0.0421,0.112,0.223,153.061
7EyFn8KDqqcNyqm3AEvLDm,0.693,0.896,-8.26,0.0559,0.000634,0.459,0.173,0.736,123.832
3FvDN3iQQMAyVMzN6g6oQy,0.587,0.22,-11.502,0.0283,0.771,0.00326,0.108,0.279,79.951
3H3RrT7cDpfXWromZIZEfv,0.411,0.924,-7.104,0.0696,5e-05,0.0376,0.0599,0.59,103.36
26hTQX3HvWBvC2jcosnE5q,0.75,0.797,-6.018,0.0369,0.0402,0.00028,0.0198,0.932,114.875
16U4HNNwVHjr4laiL8FHy6,0.415,0.555,-9.07,0.0418,0.572,0.0,0.775,0.535,181.794
27GMmOPgdi6NEq3dAGZ6et,0.379,0.211,-14.027,0.0355,0.846,0.0176,0.111,0.338,87.404
3Yy9lNKjN1b9SsHb32QkD0,0.772,0.812,-5.09,0.0445,0.289,1.71e-05,0.126,0.841,101.013
0XdKLYElKyKgqP2Yi8qsLC,0.0654,0.066,-22.334,0.0341,0.967,0.986,0.122,0.0359,58.892
05nAQM8e91Byns7IsUNPTB,0.443,0.0822,-17.019,0.0361,0.985,0.269,0.109,0.305,75.721
5k8liatlTpoyqKxT88ji1R,0.759,0.882,-5.932,0.0405,0.229,0.0311,0.296,0.806,114.992
7e2kNiSwuRAT5diqvqfgjY,0.774,0.563,-13.776,0.034,0.0218,0.877,0.108,0.778,99.991
5jDp0atW1tJ1lcFSOPNHni,0.681,0.514,-6.272,0.0676,0.191,0.0207,0.0983,0.145,150.979
1YqrGZv6ojYTrQVOKSy86H,0.508,0.426,-10.61,0.0921,0.278,0.486,0.119,0.213,138.09
01YbnXTA9woGlpw0CvbOQK,0.349,0.582,-9.152,0.045,1.99e-06,0.961,0.653,0.369,109.44
2zgAZrUYrimSylqIvEumSk,0.0991,0.0275,-27.859,0.0508,0.956,0.651,0.104,0.0382,174.785
7F96uOK0qkaylpXpczcuaF,0.709,0.86,-5.089,0.0657,0.000558,0.0,0.0706,0.797,103.015
2uNSIBOoxPKNlDLsz5PX8T,0.246,0.0934,-18.199,0.0321,0.984,0.908,0.0881,0.213,80.153
1fNR1mwy5OqSD85wYp5QOX,0.409,0.941,-5.777,0.0981,0.000148,0.000153,0.144,0.443,159.981
4f3NHOxgC8Bg21IJBg4cZ3,0.882,0.965,-0.818,0.13,0.0136,0.388,0.206,0.759,128.129
0DJpmVzBNtvTP9so50emyh,0.664,0.794,-5.133,0.0395,0.032,0.0,0.298,0.788,116.059
3FaqIcvf3s6N6GTlFdntJw,0.721,0.866,-8.09,0.027,0.0348,0.0263,0.35,0.935,127.983
1Jzeb84MK9NDosQ3xMEtSb,0.608,0.954,-5.911,0.0535,0.03,0.915,0.0457,0.725,121.004
5pSZXLAlDkiqvgRTg2ZCPD,0.586,0.00678,-31.661,0.115,0.992,0.948,0.0824,0.0399,73.011
1SBOS8XevwKgNTj13YE6he,0.765,0.949,-2.88,0.0495,0.146,0.0,0.37,0.831,117.953
3qk2lNVM17K9d7EUmOnpCK,0.523,0.144,-16.746,0.0322,0.953,0.000153,0.0996,0.0683,134.601
7EATYLivkZG1zeBNwraWMG,0.19,0.986,-4.243,0.111,2.09e-06,0.817,0.551,0.043,103.49
520zAI6RvGhDHsafAuBzYl,0.804,0.811,-4.241,0.0782,0.138,0.0,0.0556,0.868,105.981
0xCa1qXcpjXtENBh7xeg4x,0.725,0.62,-8.958,0.405,0.133,5.02e-06,0.114,0.324,142.023
5OsouPC9k3LGbl9oxjy6CQ,0.519,0.982,-7.98,0.0504,1.04e-05,0.845,0.197,0.493,135.968
03MkjS5dsKLFHyJlkB1pls,0.534,0.565,-7.224,0.0285,0.178,0.000102,0.223,0.554,136.889
2mlQSOn3VU2ZaZPFAURHNw,0.358,0.98,-4.567,0.0434,0.549,1.39e-05,0.983,0.686,155.244
4rnIdgjvsirZP8QMnYhety,0.75,0.779,-6.817,0.0497,0.0023,0.402,0.476,0.702,123.353
04klXm8dJtyH5CxHrV4JPJ,0.563,0.746,-15.203,0.073,0.00153,0.763,0.235,0.304,177.081
1zYVbe2FAXNCJKFwAqcm6P,0.624,0.713,-8.1,0.0772,0.684,0.00433,0.128,0.489,121.863
0kyH6SWNBMNnBiK8R15dwl,0.264,0.277,-15.709,0.0283,0.344,0.1,0.0977,0.043,85.142
1r1uAiNViLekJO0gFlQCFX,0.145,0.0678,-22.268,0.0429,0.844,0.937,0.0945,0.0377,139.247
1MfpcrP7kBWFkPszZZODVj,0.311,0.699,-7.029,0.0454,0.0115,0.0641,0.387,0.158,123.919
353D50NnKw2skneSPUd2AZ,0.746,0.493,-11.996,0.0873,0.0415,0.834,0.0598,0.784,129.36
1p8uIJUo0HOoUrmpuXgzZg,0.569,0.816,-3.973,0.0308,0.000472,0.216,0.448,0.867,133.115
1ejGzHM4TYh1IVTYxVxx3P,0.672,0.515,-11.153,0.352,0.766,0.725,0.103,0.885,124.072
6NX96O1dz9kQbGB06ffrSq,0.692,0.743,-11.4,0.0938,0.275,0.869,0.107,0.119,131.021
3hodPCMt3ayg1XdhlB8JV0,0.712,0.856,-7.541,0.127,0.00715,0.858,0.127,0.172,126.018
4Iuj9MM2GXm3m9PA6rij4c,0.429,0.0875,-26.017,0.0303,0.988,0.955,0.454,0.452,54.047
4Ayv5egwXsiSWK07QU8CgT,0.557,0.772,-8.121,0.936,0.836,0.0,0.732,0.406,144.916
1irXetrpIyLUtvkNw2F2tu,0.311,0.409,-9.971,0.0424,0.036,7.94e-05,0.114,0.137,150.014
3StfXdH3KWNzDgU1epirQR,0.511,0.181,-13.043,0.0285,0.27,0.0156,0.243,0.302,106.809
7AnLXAjdrAt7A9GvOt6vXV,0.77,0.806,-9.969,0.0821,0.0193,0.433,0.105,0.536,137.027
6iLYQER4yY9kxx5FxsfZmJ,0.5,0.0286,-24.647,0.044,0.993,0.938,0.123,0.284,67.7
03oKcWNyLCiCk6OdnRYZdo,0.55,0.997,-3.603,0.0841,0.495,0.948,0.0775,0.638,90.009
5Z75o1iaBeUB8LCjEYkpTX,0.637,0.51,-7.705,0.0387,0.14,0.0,0.303,0.172,79.491
5AHNJm3ABgwESe4WnDXWy0,0.485,0.952,-5.655,0.0807,0.0018,0.442,0.049,0.495,174.981
2xvz0ucbzz8vcKTcgpLYfc,0.483,0.901,-7.715,0.0317,0.00094,0.447,0.314,0.819,130.009
7BXLth3yTGwInORorxN34m,0.164,0.202,-16.242,0.0322,0.866,0.872,0.112,0.038,86.963
7bkt0pysz6fUTWWDTx9rhW,0.298,0.147,-16.858,0.0471,0.962,1.81e-06,0.339,0.371,93.716
7xyNoSg7CzEdgoUJwONwwj,0.511,0.208,-11.439,0.0306,0.769,3.26e-05,0.113,0.154,134.091
2xGCKeFRnbg43fQh7TWzB5,0.693,0.786,-5.564,0.0652,0.103,0.0,0.18,0.9,115.659
4BMzXq77dHQH3fbQgdow7H,0.753,0.421,-13.238,0.155,0.114,0.0,0.206,0.787,94.221
0G2ktoikePtAd4DqsFmSq7,0.872,0.897,-5.227,0.186,0.103,0.166,0.481,0.748,123.964
1nqNnu4DVABLftYBp55oAQ,0.61,0.496,-7.406,0.0368,0.513,0.000103,0.137,0.161,83.919
2sZDTbmVJdTT1rQWl4MDfq,0.777,0.617,-4.663,0.0383,0.647,0.000178,0.0954,0.896,131.134
6qviIDcoQkC0LKhd3dC0SM,0.583,0.924,-5.206,0.0469,0.00824,0.308,0.0692,0.0664,123.943
5WlWZ0ikBNoft6jQWdsH9X,0.239,0.997,-4.365,0.149,1.24e-05,0.000177,0.363,0.272,195.002
3fCpEM2K7T2dryqBSNoN79,0.579,0.905,-3.668,0.0464,0.0644,9.89e-05,0.19,0.696,100.058
7zMcNqs55Mxer82bvZFkpg,0.621,0.417,-6.941,0.0231,0.288,0.0,0.119,0.289,99.953
3hNtmYHnjItqyNuTF4EsDb,0.494,0.928,-5.866,0.0727,0.311,0.0,0.944,0.607,160.005
7DeH06HSLfmrJgyb7c9NL5,0.649,0.543,-8.01,0.033,0.708,0.358,0.103,0.962,99.987
2fo22z8kLocRHzMjePoffP,0.828,0.883,-5.029,0.23,0.336,0.0,0.38,0.495,112.055
6hqB0CgsawTZXZaZmr2f3j,0.708,0.355,-9.691,0.0971,0.78,0.902,0.105,0.582,84.967
4oXpjRq0Ju4ZwLVGFaRJXA,0.0871,0.119,-29.676,0.0435,0.866,0.957,0.0688,0.0852,86.295
1bKHpH2Igsdq6dxeZw5hOI,0.5,0.884,-7.161,0.0737,2.95e-06,0.924,0.0873,0.5,180.006
4LiscOwCyL57mYglVgXJDB,0.496,0.838,-9.342,0.0369,0.295,0.0745,0.0994,0.719,141.532
3e2uZCsfeD0hxvCRy7WwdZ,0.811,0.866,-9.599,0.0532,0.0418,0.665,0.0568,0.961,120.021
4VzDh1AZNafJN0cYgwSUQS,0.73,0.747,-9.508,0.115,0.00496,0.88,0.209,0.548,123.978
4tge2i8Kj2vPV9rDcHBxK6,0.569,0.825,-6.526,0.0973,0.00678,1.49e-05,0.516,0.317,128.002
7aRVF1U72PPCTJiSX2vRpd,0.556,0.726,-5.054,0.0312,0.139,0.0,0.106,0.441,142.107
1SBlzntln0kxEHrnkko11q,0.892,0.48,-5.858,0.111,0.00647,4.19e-05,0.118,0.267,106.006
5G7EIECVyMS4jKa8rIMzpW,0.764,0.442,-8.795,0.0408,0.777,0.0111,0.156,0.813,104.425
692RJ2u45KnsgYQblMHPrn,0.613,0.409,-15.322,0.0422,0.86,0.794,0.138,0.615,107.472
6fRqpIJoDg6z9afpLSiMrc,0.599,0.787,-3.495,0.0522,0.714,0.0,0.116,0.845,100.051
2T8hOSc1UAW3zTkgOnRQif,0.509,0.975,-1.429,0.383,0.00354,0.00512,0.335,0.233,160.116
1AdBFzt6Kin1jOXBtav6tY,0.567,0.678,-4.298,0.0354,0.526,0.0,0.837,0.386,132.506
4KeNKOPLRnUoW8rjIA9gd3,0.31,0.532,-8.048,0.036,0.0955,9.27e-05,0.0889,0.185,94.105
4y1NuOslvAxUxi1W5cyYS9,0.33,0.0112,-22.747,0.0586,0.909,0.268,0.109,0.0777,137.871
01H7Ya3sh4DNCAl18sSDsD,0.463,0.579,-10.737,0.0486,0.0397,0.846,0.272,0.215,161.82
2kWdA1OKjtFn7AtsqdCX5k,0.544,0.612,-10.374,0.0335,0.257,0.946,0.116,0.301,104.991
30pWOeueEaZCFs0VdyLV1P,0.372,0.127,-31.274,0.0391,0.837,0.924,0.124,0.0289,165.545
3LYcy8JIG3EyskAb3MgrTW,0.397,0.327,-19.638,0.111,0.824,0.000423,0.767,0.61,84.841
7deaZRI0EGqv84kNTRslve,0.337,0.994,-3.41,0.057,0.209,0.917,0.359,0.397,146.271
1JsEoHxJLm3sIf9xP1pf46,0.654,0.541,-11.951,0.0448,0.126,0.885,0.11,0.732,90.009
1XeTdiK5WaW4bcQwWIabXa,0.821,0.731,-3.598,0.0514,0.00208,0.19,0.123,0.629,123.999
52F2xkZCoK10Kz1x6zyNEQ,0.166,0.367,-8.347,0.0375,1.37e-05,0.854,0.392,0.345,92.616
1QBto6lRwsgQi9zEWwfXuw,0.468,0.821,-6.176,0.044,0.00026,0.00466,0.0733,0.542,137.537
2jGqgKUX2AkwM4kMijHgI5,0.487,0.931,-4.589,0.067,0.0772,0.0,0.0635,0.824,170.751
424kfwEyToPP94CocMQjGT,0.681,0.754,-9.417,0.0403,0.000138,0.748,0.691,0.0529,110.007
1hrfTNjSEWCAj1UXEYvBfI,0.692,0.793,-6.056,0.918,0.823,0.0,0.933,0.557,40.116
1sInld4YCIGPiuXl6T4wl0,0.702,0.392,-7.346,0.0477,0.743,0.0,0.238,0.669,75.082
63o6c4WBUpKWzW49jOH4Zs,0.303,0.693,-7.327,0.0437,0.028,0.00301,0.0846,0.218,80.266
6RgUXAzzRljhYRI78809Vx,0.758,0.728,-5.127,0.044,0.00343,0.000182,0.294,0.846,120.961
6fO5pVLpg34ziT1R6RSWHP,0.513,0.867,-4.422,0.0674,0.000366,0.0344,0.108,0.473,144.0
2TuNVD5u5iAslHp0moLlTn,0.436,0.554,-6.635,0.0341,0.237,0.0,0.116,0.396,100.059
7fpmbJrJgzDbGSRbbVMIn1,0.647,0.939,-3.545,0.0464,0.000916,0.0926,0.333,0.507,109.973
4ztxePbtyINUohzYqpkaVo,0.833,0.785,-11.576,0.0497,0.013,0.378,0.673,0.866,129.994
5wJx9CsiQnGfQBd7dpsTCO,0.373,0.739,-7.097,0.0612,0.00538,0.861,0.273,0.355,73.077
3BP4lwzKXSJNwiPaffklWE,0.69,0.809,-7.737,0.0417,0.0178,0.0167,0.133,0.466,120.002
5Ewah7EFhLXe7XFKZafONh,0.61,0.2,-17.461,0.054,0.917,7.06e-05,0.508,0.0606,122.874
5XjZ01IeBUbqm5s1REy1G3,0.603,0.387,-7.923,0.0606,0.37,6.68e-05,0.104,0.344,145.335
7K7DeIN0qZvNVrc2Skyoks,0.114,0.0468,-29.864,0.0568,0.911,0.874,0.112,0.0703,57.848
71l7BebA61olLepeZOp0OO,0.565,0.228,-14.223,0.0342,0.893,3e-05,0.106,0.441,133.931
5nkOt7IWAuWIWySJB5hWoZ,0.812,0.699,-9.58,0.0588,0.0644,0.916,0.117,0.19,114.001
6e5msbp5KGp0bLz808oxoW,0.333,0.976,-6.027,0.117,0.0116,0.00045,0.252,0.267,103.267
0j5g3VtgVBjFH5T6A9TtcM,0.524,0.993,-1.344,0.0903,0.0351,0.476,0.391,0.45,175.033
6I8uFhR7gGU8lEHmNjWnh3,0.413,0.832,-3.68,0.0337,0.00875,0.00171,0.209,0.523,89.736
7qbw7GLDApUKjm4u2Kw9Ou,0.744,0.27,-15.413,0.0433,0.887,0.0471,0.122,0.766,116.67
1LF7JTgUSz0OQ8fiaaNWyz,0.385,0.958,-6.465,0.074,2.46e-05,0.886,0.961,0.0954,86.638
4iPtWtjflIzVRiWv6IiDao,0.863,0.657,-8.316,0.104,0.0178,0.355,0.646,0.352,127.995
7lnbATwebbR8x38m0UMap0,0.286,0.987,-1.709,0.151,0.361,0.0395,0.246,0.349,178.614
1tBbwDVDgDR605wbbSSrW9,0.343,0.865,-7.701,0.0511,0.00168,2.2e-05,0.209,0.837,168.566
31yIK6uZdoXKGkhL4yT2A2,0.502,0.443,-19.268,0.847,0.844,0.0,0.501,0.461,90.968
1W18pdonz7ylBPq1aQpvgV,0.589,0.883,-8.443,0.94,0.792,0.0,0.653,0.529,78.117
6aNbA5pa0fmUMclfEo9sCH,0.506,0.472,-9.222,0.0371,0.262,0.0,0.202,0.345,74.56
3Cawx98YxQeKdkmfDxWnxe,0.666,0.699,-9.308,0.044,0.00923,0.85,0.446,0.0792,119.997
3GslQMNMhP8RbkV1KsvkUg,0.683,0.539,-4.303,0.0292,0.842,1.65e-06,0.157,0.938,90.031
7k5fz6K5B6s5pFW00a4khf,0.682,0.592,-12.906,0.922,0.772,0.0,0.532,0.615,77.789
78TWuk6RdhbJgYDFzM2NRS,0.256,0.952,-5.385,0.0773,0.0016,0.384,0.72,0.295,90.213
4R5yJRJj9NZ4vwH5zoCKmr,0.379,0.481,-10.945,0.0324,0.111,0.000531,0.13,0.15,119.884
0yhQJrDrrhi0jzOXdx51ZV,0.724,0.28,-12.788,0.0303,0.755,0.0,0.326,0.527,106.966
5kNxIwxM8nV5EZdnwVZKIF,0.541,0.972,-3.605,0.0856,3.21e-05,0.851,0.592,0.427,173.978
5gZEWg5YT9fZHyw7sAH4o3,0.504,0.784,-5.505,0.0607,0.00103,0.0,0.366,0.78,154.979
51CZJnmYhLBGyicpQzQJq7,0.768,0.837,-7.397,0.0908,0.0014,0.693,0.425,0.329,131.98
5zwpsXTEtadsQ8uEm9Yq0B,0.61,0.81,-5.266,0.0419,0.00913,0.0008,0.0903,0.462,119.9
3Z5nFIMMHMbsu5coqOeYHn,0.646,0.674,-6.615,0.0353,0.596,3.56e-05,0.0841,0.969,140.718
53X7l7rOj4AjwAph0r8K9q,0.347,0.65,-6.952,0.035,0.000792,0.054,0.193,0.26,92.208
1remXR3JoADxqwBarNxoFG,0.597,0.446,-7.115,0.059,0.822,0.00511,0.657,0.941,123.235
46LUemliCcd6EkUcZqAHd7,0.42,0.97,-3.937,0.134,3.12e-05,0.00213,0.103,0.121,180.023
6wEcWIOLwVsKoERl8lsS0p,0.662,0.943,-3.964,0.048,0.142,0.0,0.0744,0.962,162.037
378HDaqOZxzBkEIHzBzAJr,0.693,0.734,-7.768,0.0641,0.064,0.00881,0.0507,0.382,108.0
5F9L5PeBdgV020zIBwFv8Y,0.339,0.881,-6.289,0.0506,0.000155,0.927,0.339,0.757,171.407
5oQkpU1ZEGzCZz9mM0xgqe,0.51,0.776,-5.912,0.03,0.0956,0.0,0.0753,0.435,138.039
2mGADwt2WeR3D4LevhX7VP,0.717,0.305,-14.905,0.0371,0.91,0.0356,0.108,0.327,153.937
7voHqNjqlOGZLWREchc3Fk,0.593,0.817,-8.457,0.0429,0.000156,0.85,0.111,0.109,127.992
20SfPTqEhiHzT0SbMmJxqM,0.419,0.978,-5.568,0.156,0.0403,0.0,0.106,0.366,160.011
2lpfPyDCI6W2ivYrfhK5RW,0.543,0.866,-3.634,0.143,0.00559,0.00077,0.682,0.203,124.017
0xih7AeZqlgg5pdwqcM16s,0.255,0.936,-6.379,0.217,0.00451,1.78e-05,0.974,0.477,182.343
1A8r8fxWqHbK56gvBy3fTQ,0.57,0.703,-7.562,0.222,0.02,0.0,0.0795,0.27,160.036
7DuGpBjprGsX0KZXakmwDg,0.34,0.936,-5.971,0.0506,0.000151,0.00269,0.526,0.505,148.353
3gRwI4zIb0wg8wkqxMQs7B,0.634,0.477,-11.495,0.0378,0.649,1.72e-05,0.56,0.6,117.181
3PglbYgSF2NiYDRMiONnio,0.526,0.176,-18.251,0.0371,0.925,0.685,0.122,0.175,99.647
0BhlEhJlHrE0noJX66ZJD2,0.425,0.0121,-31.377,0.0438,0.995,0.921,0.0907,0.195,134.298
39WbEoE9wtVjYFDtvAcrUF,0.731,0.808,-9.346,0.386,0.0485,0.0,0.0672,0.37,86.932
6fmzc3jaO7T6Rbj6VQJCzS,0.713,0.806,-8.564,0.034,0.15,7.21e-05,0.165,0.963,129.981
5nJbq6tLA1tvxV7XA562Kf,0.323,0.0365,-23.496,0.0479,0.983,0.955,0.113,0.0966,82.912
7wPQH2rUMDRQGx6kONy84W,0.506,0.958,-4.867,0.0628,0.00723,0.0403,0.213,0.356,119.834
0zJOyZ6GCYbfPrdHaaDvjr,0.717,0.874,-2.761,0.0504,0.00249,0.00424,0.379,0.687,107.968
6Xf1qmoipviG0r7LIYQcWl,0.789,0.673,-9.279,0.0708,0.00396,0.771,0.0973,0.674,170.002
3ArA9kNEAy7s27mvqlCeu2,0.424,0.936,-6.27,0.107,0.000913,0.0,0.293,0.49,135.176
6MBVja43FrCohnOrWpXJlV,0.581,0.206,-15.114,0.0497,0.951,0.0,0.328,0.502,127.944
3D5rnUthfab2W3flgQxcwo,0.791,0.724,-5.289,0.0864,0.00833,0.00317,0.0463,0.7,99.986
1ShnWQt7Sj7ALpURHj3VME,0.695,0.852,-8.911,0.0487,0.00313,0.285,0.0736,0.673,130.495
2EHwwisgiKEcOtogxeugqi,0.227,0.48,-7.459,0.0289,0.029,0.000475,0.181,0.0437,132.186
7uzTAld84upyQZzwyiZvYG,0.542,0.952,-9.793,0.0538,0.0024,0.636,0.224,0.138,142.057
5KPDyJXdkaapUCg2mLEgTa,0.34,0.98,-6.058,0.0896,0.00954,0.0,0.917,0.412,101.214
5BIEvdzogTpYq72oWlLTQZ,0.753,0.657,-6.188,0.0439,0.00111,0.836,0.602,0.162,140.008
3HAhYAuSLAxYAMSxFjx29f,0.449,0.199,-12.552,0.0313,0.919,0.00114,0.1,0.348,107.614
3YDMcNW2LqQRCODmNfX8Sd,0.803,0.968,-7.44,0.0903,0.00055,0.876,0.0612,0.547,123.995
6xB7E0HOWznwiO0v56mqwD,0.584,0.805,-4.029,0.0465,0.0649,0.0,0.103,0.238,134.882
3QTmXhbmw9QaqXwixiTNba,0.629,0.766,-11.354,0.0389,5.42e-05,0.716,0.343,0.235,145.011
1jE7Yc9YTVbY2dy6ANva6K,0.507,0.732,-4.905,0.0315,0.0219,0.0,0.369,0.313,143.046
1GO4fVwShhLNmpOFxSf1Mb,0.677,0.721,-6.421,0.378,0.527,0.000209,0.328,0.839,160.854
6sxDNzpXENTruPdt31UPeU,0.623,0.822,-6.014,0.0445,0.000492,6.32e-06,0.332,0.772,106.036
2baHpda43bKUPqHADamZqb,0.942,0.604,-6.762,0.135,0.00135,0.143,0.22,0.222,128.002
2iveqBUOzQlQBSxgAlK0bs,0.655,0.837,-5.593,0.14,0.205,0.0,0.703,0.642,80.04
6v9trAkgvJuexOnxQXum0h,0.512,0.802,-5.184,0.179,0.00261,0.0,0.16,0.177,161.147
2kTv2khALDAQLexccNt7Ik,0.135,0.0148,-33.623,0.036,0.979,0.768,0.089,0.151,69.831
545Wmj0mztWWScl6BqhLNZ,0.645,0.72,-7.161,0.0347,0.107,6.69e-06,0.141,0.344,113.016
2Sb27uV7faDZeqAtmm7kgc,0.239,0.988,-5.198,0.0917,2.01e-05,0.624,0.163,0.034,152.379
0HsmA18Xq2X9vvGRkBRAtu,0.205,0.96,-4.493,0.186,6.71e-05,8.5e-05,0.707,0.102,96.582
3cjCPhWvNDaecvcEOlZ0HP,0.588,0.682,-14.75,0.161,0.683,2.44e-05,0.274,0.889,157.189
4ghbNZqSIa2qVVUVMBzjFU,0.802,0.917,-4.661,0.0898,0.263,0.0,0.352,0.962,109.034
6ldqWKyI1x5UrTH9wtys72,0.659,0.75,-5.407,0.0273,0.412,0.000583,0.272,0.865,131.641
5bK3NWto42V6m4RYpGWWcO,0.449,0.906,-5.073,0.0634,0.00106,0.00614,0.0884,0.067,91.027
1f7KYcGhEUroRObtD3eDoq,0.529,0.408,-8.152,0.0977,0.911,0.134,0.189,0.773,100.44
0PQK0w2lIBXVkKQlfDn7QZ,0.739,0.596,-6.966,0.223,0.182,0.0,0.225,0.844,92.021
0gWznpqmibGfEbEnbL1NKV,0.448,0.238,-11.889,0.0305,0.792,0.0,0.0811,0.38,65.294
6GyugzdkdKNfhLo59OqPvY,0.882,0.541,-9.6,0.252,0.0981,0.0,0.108,0.709,92.004
1kKXMTYQ4RTUAPWFm1G4Zw,0.916,0.45,-7.443,0.0384,0.0143,6.44e-06,0.247,0.843,105.971
5Grr1K9K4inavkK8qKwj7F,0.451,0.0148,-30.177,0.0673,0.994,0.944,0.157,0.306,77.458
0JVDWiSWBRtgeelga2TxY6,0.799,0.59,-7.658,0.0488,8.26e-05,0.677,0.0657,0.505,125.02
4F42lL3HKmFPwbHzva7WNU,0.542,0.65,-7.778,0.0534,0.243,0.00136,0.152,0.376,118.019
6vOBIrRw9TpLjJBALjO7ll,0.161,0.474,-12.197,0.0351,0.449,0.857,0.131,0.0827,74.152
6VGPyUkwS3tu5veFnVMdIY,0.305,0.734,-8.082,0.116,0.0417,0.0,0.227,0.654,165.384
4GVD7rGMRLEQ1G2Li2cSUs,0.491,0.657,-8.788,0.0326,0.0598,0.0148,0.0959,0.379,83.061
3mO3CnzW8Db8hywlxITRIz,0.587,0.783,-11.309,0.0454,0.00516,0.000971,0.291,0.656,104.712
62mpzf6JpgyUaOZC2NWFi6,0.235,0.905,-3.051,0.183,0.00455,0.0,0.339,0.463,80.099
6kYmq3afj6X10SR5JRcDnm,0.399,0.982,-4.994,0.0571,0.76,0.0557,0.692,0.366,99.61
1LHCLB2niNltnxJchNXNM8,0.329,0.186,-18.495,0.038,0.993,0.923,0.129,0.222,81.08
4tUOONFNmQuPGAAdpmti98,0.556,0.778,-6.404,0.0374,0.359,6.64e-05,0.135,0.473,159.946
6i9J1Uje6UkejorI3PCk5X,0.633,0.619,-7.104,0.0432,0.00185,0.674,0.116,0.345,124.041
3rkmsjhQOuTlgFfYLv0GVz,0.409,0.456,-7.878,0.048,0.762,0.0,0.986,0.422,134.872
7DWtxU302CO5ej0wXUkt5T,0.428,0.169,-15.354,0.0518,0.987,0.164,0.127,0.369,105.67
7B9DFBJ59dQRLvRay3zZHs,0.68,0.465,-10.158,0.0626,0.000706,0.925,0.0889,0.675,139.374
6RYT9LTVqp4AClIFesjWhX,0.48,0.989,-3.624,0.229,0.0148,0.667,0.228,0.0882,168.079
4wegyvGb96OWnbLL86kcRa,0.361,0.934,-4.182,0.0467,0.00317,0.0,0.119,0.386,147.958
47QXEcfXjCu0n9l0nzkIw2,0.492,0.575,-9.125,0.0442,0.196,0.0,0.211,0.718,175.231
2kmFB7Wul59XZb8qmA6BTS,0.65,0.728,-7.64,0.163,0.585,0.000214,0.304,0.666,51.264
6C40MActGPHLhrjgQySAfA,0.559,0.684,-5.086,0.0399,0.744,0.00678,0.307,0.626,70.911
5qlIlTE6AKTle3fVahB5Mi,0.572,0.637,-11.577,0.945,0.824,0.0,0.753,0.613,79.526
4YFSg9SIvxyyw2vCqB1ijF,0.529,0.731,-6.642,0.358,0.407,0.0,0.203,0.394,92.644
4T8NiYJM5SNAOW4SMH1SYh,0.599,0.959,-3.254,0.0556,0.000502,0.0,0.188,0.293,100.002
2B5PyrrN6e9p44GXL9RBni,0.391,0.998,-4.059,0.186,0.00371,0.00361,0.225,0.0376,114.693
3IIrUrlru76QU98jY3y8HC,0.0957,0.906,-7.14,0.0916,2.37e-06,0.353,0.927,0.407,172.625
3VMWoIRzunwEKzVuZamlLT,0.717,0.761,-4.803,0.0279,0.0399,1.54e-06,0.107,0.799,119.015
5ZNMnbkuKyEwM9iOeNbWME,0.481,0.934,-3.285,0.0376,0.0223,0.0132,0.51,0.932,141.863
477B0NSCfDozxelslbqlbD,0.808,0.655,-11.026,0.0455,0.0126,0.756,0.143,0.46,123.009
69cikKSonWdugzCyc38K35,0.238,0.187,-14.015,0.0331,0.944,3.24e-06,0.1,0.149,85.356
5AJxB1gNisMSKbWl9tJ8RR,0.47,0.963,-6.022,0.0353,0.368,0.787,0.354,0.927,135.022
0pXWAbI81jFWdM9oCKxTXe,0.644,0.0371,-14.182,0.052,0.995,1.12e-05,0.11,0.601,91.865
3JDchA8PKRWp0jhnsInURK,0.408,0.835,-5.991,0.102,0.109,0.0,0.613,0.634,143.541
4jMgADIxL1JnQLHrhnosTz,0.631,0.644,-8.477,0.0421,0.368,0.000124,0.101,0.914,149.925
7CnyMN75zNZsxNGiSgcr92,0.386,0.179,-21.62,0.138,0.952,3.2e-05,0.104,0.277,87.216
3xK1udRCl2xNnfkFgbNLDY,0.142,0.00257,-38.098,0.0619,0.849,0.956,0.111,0.099,138.665
0348GfSQACDrQ2s9l2wBmq,0.473,0.867,-5.062,0.838,0.581,0.0,0.114,0.627,177.269
7KRz1jcKzErgnkvlqMhH7m,0.757,0.739,-5.333,0.0738,0.0606,0.493,0.131,0.6,173.022
6xEOH9Gar6Weg9IUZfNr6p,0.92,0.529,-5.615,0.329,0.0352,0.00019,0.182,0.796,103.955
3M2N3eRZbgFHXXJeCJ63ZS,0.638,0.483,-10.817,0.0491,0.467,0.853,0.118,0.0419,100.998
4eorTN87IvIkjNI6gSO2Pi,0.518,0.666,-3.535,0.147,0.0128,0.0607,0.239,0.625,160.173
5IQ9Q55rxOVJSyptbzrSiQ,0.571,0.602,-5.501,0.0289,0.609,0.0,0.176,0.638,104.163
